grupo,subgrupo,indicador,ano,valor
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por diarreia,2020,26
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por diarreia,2021,20
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por diarreia,2022,25
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por febre amarela,2010,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por febre amarela,2011,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por febre amarela,2012,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por febre amarela,2013,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por febre amarela,2014,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por febre amarela,2015,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por febre amarela,2016,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por febre amarela,2017,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por febre amarela,2018,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por febre amarela,2019,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por febre amarela,2020,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por febre amarela,2021,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por febre amarela,2022,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por dengue,2010,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por dengue,2011,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por dengue,2012,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por dengue,2013,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por dengue,2014,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por dengue,2015,1
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por dengue,2016,1
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por dengue,2017,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por dengue,2018,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por dengue,2019,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por dengue,2020,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por dengue,2021,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por dengue,2022,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por leptospirose,2010,1
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por leptospirose,2011,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por leptospirose,2012,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por leptospirose,2013,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por leptospirose,2014,2
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por leptospirose,2015,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por leptospirose,2016,1
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por leptospirose,2017,1
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por leptospirose,2018,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por leptospirose,2019,3
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por leptospirose,2020,2
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por leptospirose,2021,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por leptospirose,2022,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por malária,2010,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por malária,2011,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por malária,2012,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por malária,2013,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por malária,2014,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por malária,2015,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por malária,2016,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por malária,2017,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por malária,2018,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por malária,2019,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por malária,2020,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por malária,2021,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por malária,2022,1
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por esquistossomose,2010,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por esquistossomose,2011,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por esquistossomose,2012,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por esquistossomose,2013,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por esquistossomose,2014,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por esquistossomose,2015,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por esquistossomose,2016,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por esquistossomose,2017,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por esquistossomose,2018,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por esquistossomose,2019,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por esquistossomose,2020,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por esquistossomose,2021,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações por esquistossomose,2022,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - mulheres,2010,64
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - mulheres,2011,38
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - mulheres,2012,34
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - mulheres,2013,37
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - mulheres,2014,24
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - mulheres,2015,17
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - mulheres,2016,25
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - mulheres,2017,23
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - mulheres,2018,12
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - mulheres,2019,17
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - mulheres,2020,16
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - mulheres,2021,13
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - mulheres,2022,17
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - homens,2010,57
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - homens,2011,39
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - homens,2012,39
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - homens,2013,27
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - homens,2014,20
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - homens,2015,19
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - homens,2016,22
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - homens,2017,22
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - homens,2018,27
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - homens,2019,26
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - homens,2020,12
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - homens,2021,7
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - homens,2022,9
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 0 a 4 anos,2010,52
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 0 a 4 anos,2011,30
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 0 a 4 anos,2012,40
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 0 a 4 anos,2013,38
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 0 a 4 anos,2014,12
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 0 a 4 anos,2015,13
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 0 a 4 anos,2016,19
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 0 a 4 anos,2017,14
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 0 a 4 anos,2018,15
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 0 a 4 anos,2019,14
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 0 a 4 anos,2020,7
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 0 a 4 anos,2021,9
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 0 a 4 anos,2022,10
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 5 a 14 anos,2010,22
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 5 a 14 anos,2011,18
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 5 a 14 anos,2012,13
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 5 a 14 anos,2013,6
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 5 a 14 anos,2014,8
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 5 a 14 anos,2015,1
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 5 a 14 anos,2016,5
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 5 a 14 anos,2017,5
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 5 a 14 anos,2018,6
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 5 a 14 anos,2019,8
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 5 a 14 anos,2020,2
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 5 a 14 anos,2021,1
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 5 a 14 anos,2022,1
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 15 a 19 anos,2010,2
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 15 a 19 anos,2011,2
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 15 a 19 anos,2012,1
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 15 a 19 anos,2013,1
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 15 a 19 anos,2014,1
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 15 a 19 anos,2015,2
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 15 a 19 anos,2016,3
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 15 a 19 anos,2017,1
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 15 a 19 anos,2018,1
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 15 a 19 anos,2019,1
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 15 a 19 anos,2020,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 15 a 19 anos,2021,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 15 a 19 anos,2022,1
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 20 a 29 anos,2010,6
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 20 a 29 anos,2011,6
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 20 a 29 anos,2012,1
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 20 a 29 anos,2013,2
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 20 a 29 anos,2014,3
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 20 a 29 anos,2015,3
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 20 a 29 anos,2016,2
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 20 a 29 anos,2017,5
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 20 a 29 anos,2018,4
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 20 a 29 anos,2019,1
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 20 a 29 anos,2020,2
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 20 a 29 anos,2021,1
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 20 a 29 anos,2022,1
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 30 a 39 anos,2010,2
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 30 a 39 anos,2011,5
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 30 a 39 anos,2012,4
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 30 a 39 anos,2013,2
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 30 a 39 anos,2014,1
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 30 a 39 anos,2015,5
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 30 a 39 anos,2016,2
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 30 a 39 anos,2017,3
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 30 a 39 anos,2018,3
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 30 a 39 anos,2019,3
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 30 a 39 anos,2020,1
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 30 a 39 anos,2021,1
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 30 a 39 anos,2022,3
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 40 a 59 anos,2010,19
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 40 a 59 anos,2011,6
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 40 a 59 anos,2012,3
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 40 a 59 anos,2013,2
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 40 a 59 anos,2014,6
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 40 a 59 anos,2015,6
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 40 a 59 anos,2016,4
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 40 a 59 anos,2017,6
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 40 a 59 anos,2018,6
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 40 a 59 anos,2019,6
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 40 a 59 anos,2020,3
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 40 a 59 anos,2021,5
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 40 a 59 anos,2022,2
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 60 a 79 anos,2010,8
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 60 a 79 anos,2011,7
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 60 a 79 anos,2012,9
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 60 a 79 anos,2013,9
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 60 a 79 anos,2014,11
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 60 a 79 anos,2015,5
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 60 a 79 anos,2016,8
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 60 a 79 anos,2017,6
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 60 a 79 anos,2018,2
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 60 a 79 anos,2019,5
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 60 a 79 anos,2020,7
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 60 a 79 anos,2021,3
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 60 a 79 anos,2022,5
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 80 anos ou mais,2010,10
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 80 anos ou mais,2011,3
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 80 anos ou mais,2012,2
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 80 anos ou mais,2013,4
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 80 anos ou mais,2014,2
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 80 anos ou mais,2015,1
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 80 anos ou mais,2016,4
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 80 anos ou mais,2017,5
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 80 anos ou mais,2018,2
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 80 anos ou mais,2019,5
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 80 anos ou mais,2020,6
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 80 anos ou mais,2021,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais - 80 anos ou mais,2022,3
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas brancas,2010,120
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas brancas,2011,76
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas brancas,2012,69
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas brancas,2013,58
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas brancas,2014,33
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas brancas,2015,31
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas brancas,2016,35
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas brancas,2017,37
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas brancas,2018,22
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas brancas,2019,29
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas brancas,2020,21
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas brancas,2021,20
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas brancas,2022,22
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas pretas,2010,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas pretas,2011,1
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas pretas,2012,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas pretas,2013,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas pretas,2014,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas pretas,2015,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas pretas,2016,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas pretas,2017,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas pretas,2018,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas pretas,2019,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas pretas,2020,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas pretas,2021,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas pretas,2022,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas amarelas,2010,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas amarelas,2011,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas amarelas,2012,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas amarelas,2013,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas amarelas,2014,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas amarelas,2015,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas amarelas,2016,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas amarelas,2017,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas amarelas,2018,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas amarelas,2019,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas amarelas,2020,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas amarelas,2021,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas amarelas,2022,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas pardas,2010,1
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas pardas,2011,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas pardas,2012,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas pardas,2013,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas pardas,2014,1
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas pardas,2015,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas pardas,2016,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas pardas,2017,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas pardas,2018,2
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas pardas,2019,1
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas pardas,2020,1
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas pardas,2021,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas pardas,2022,1
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas indígenas,2010,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas indígenas,2011,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas indígenas,2012,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas indígenas,2013,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas indígenas,2014,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas indígenas,2015,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas indígenas,2016,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas indígenas,2017,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas indígenas,2018,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas indígenas,2019,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas indígenas,2020,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas indígenas,2021,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Internações totais de pessoas autodeclaradas indígenas,2022,0
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Incidência de internações totais por doenças de veiculação hídrica,2010,19.736
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Incidência de internações totais por doenças de veiculação hídrica,2011,12.456
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Incidência de internações totais por doenças de veiculação hídrica,2012,11.716
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Incidência de internações totais por doenças de veiculação hídrica,2013,9.937
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Incidência de internações totais por doenças de veiculação hídrica,2014,6.76
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Incidência de internações totais por doenças de veiculação hídrica,2015,5.474
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Incidência de internações totais por doenças de veiculação hídrica,2016,7.074
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Incidência de internações totais por doenças de veiculação hídrica,2017,6.705
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Incidência de internações totais por doenças de veiculação hídrica,2018,5.771
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Incidência de internações totais por doenças de veiculação hídrica,2019,6.302
BENEFÍCIOS DO SANEAMENTO,SAÚDE,Incidência de internações totais por doenças de veiculação hídrica,2020,4.066
